565,jefk_rew, #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/UiYvY72h0H,,,,
566,moki_doki, Duterte: Pag sinabi kong stop, stop. (more tito stories, pang town level, walang national so far) #DuterteVisitsUPLB,
567,MsElaineG, #DuterteVisitsUPLB,,,,
568,gallilleo," every time duterte says """"putangina""""", isang exam ang ibabagsak nung mga nanunuod ngayon sa kanya #DuterteVisitsUPLB,,,
569,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/BhsrYPkyp0,,,,
570,palquintos, #DuterteVisitsUPLB Kapag huwag.. huwag..,,,,
571,fayeeemous," """"Yang tanim bala wag nyong gagawin yan"," papakain ko sa'yo yang bala mo"""" Hahahaha! """"DuterteVisitsUPLB",,,
572,UPLBOfficial, #UPLB GS Dean Jose Camacho Jr. introduced UP sa Halalan 2016 #DuterteVisitsUPLB,,,,
573,elladapotpot, Shame! #DuterteVisitsUPLB,,,,
574,AngkelRodyD30, I will try to stop criminality in 3-6 months. Sabi nila ambitious yun. Sabi ko, subukan nila ako. #DuterteVisitsUPLB #DUTERTE2016 #StopDurgs,,,
575,janesonrants, now you criticize those who violate women? how ironic. #DuterteVisitsUPLB,,,,
576,ALDUBphrases," Ang bagal ng """"inner net"""" ko. Put�l-put�l yung live stream. #DuterteVisitsUPLB",,,,
577,awesomege, Guys penge live stream link ng #DuterteVisitsUPLB <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>,,,,
578,kumagMD," @UPLBConyos tried that with Binay and """"Makati"""" - we don't remember what happened.#DuterteVisitsUPLB",,,,
579,krizelieza, Buwis buhay para kay duterte<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #DuterteVisitsUPLB,,,,
580,moki_doki, Students clapping and very entertained at Duterte's tito stories. (YOU HAVE FAILED ME.) #DuterteVisitsUPLB,,,,
581,UPLBOfficial, CAS Dean Felino Lansigan:This forum educates us about importance of taking part in democratic process such as election. #DuterteVisitsUPLB,,,,
582,akosileann," """" sabi nila diktador ako yes I am a dictator but I will not go beyond my term"""" -Duterte #DuterteVisitsUPLB",,,,
583,konisgrateful, That's my man! Hindi PLASTIC! #PHVoteDuterte #DuterteVisitsUPLB  https://t.co/zhxR7P1qK1,,,,
584,iam4federalism, TRUTH right here. #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/Eo7c7PskIZ,,,,
585,palquintos, #DuterteVisitsUPLB WAg na tayong maglokohan.,,,,
586,GuienEPGarma, .@uplbperspective has a PI count. Hahahahaha! #DuterteVisitsUPLB https://t.co/jGOfjzfUza,,,,
587,rapplerdotcom, #PHVoteDuterte: Ang sabi nila, diktador ako. Of course I have to be a dictator. But I don't stay beyond my terms#DuterteVisitsUPLB #PHVote,,,
588,moivillanueva, Dugong &gt; Digong *sings 'Kailan Kaya' by The Crystal Voice of Asia, Sheryn Regis*#DuterteVisitsUPLB https://t.co/aQhbQg7g47,,,
589,ALDUBphrases, Now, this is funny.  #DuterteVisitsUPLB  https://t.co/5dV4my5dIe,,,
590,isko_algorithm, I hope you stay true to the values of socialism and socdem, but do not discredit the natdem #DuterteVisitsUPLB https://t.co/QqGi9KAKQv,,,
591,twit2millions, @pinaythinks wala mam,di gumagana yong link nila #DuterteVisitsUPLB,,,
592,moki_doki, Duterte: Sabi nila diktador ako. Of course, I am a dictator. But I don't stay beyond my terms. (Anther Tangina TC 16:17) #DuterteVisitsUPLB,,,
593,uplbperspective, As of 4:16pm," mayor Duterte mentions """"putangina ka"""" for the 11th time. #DuterteVisitsUPLB",,,
594,AngkelRodyD30, I'm sorry to say but he could not handle stress. He could not handle governance.#DuterteVisitsUPLB #RealTalk #dutertetomar,,,,
595,UPLBOfficial, CAS Dean Lansigan delivered the opening remarks #DuterteVisitsUPLB,,,,
596,jefk_rew, Buang man gud si Mar.Pag human election nana sya mental hospital. Haha #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/8jH4KNkZ0e,,,,
597,uplbperspective, Duterte: Sabi nila diktator ako. Yes I am a dictator as a mayor but I will not go beyond my term #DuterteVisitsUPLB,,,,
598,twit2millions, @iam4federalism haha uu nga kaso siniseryoso ng aayw s akanya haha #DuterteVisitsUPLB,,,,
599,GEGNetwork, Duterte: I have to be a dictator. But I will not stay beyond my term. #DuterteVisitsUPLB,,,,
600,GuienEPGarma, Duterte: I have to be a dictator. But I will not stay beyond my term. #DuterteVisitsUPLB,,,,
601,palquintos, #DuterteVisitsUPLB Isang salita lang kay Duterte!! Yan!!!,,,,
602,janesonrants, Dear Duterte, you really remind me of someone. #DuterteVisitsUPLB https://t.co/N7tt5ASc2n,,,
603,MaanClarino88, I've been to Davao few times already and I can attest that Davao is the most disciplined and safest city I've been too. #DuterteVisitsUPLB,,,,
604,ArCHERRRY, What's with the theme song? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #DuterteVisitsUPLB https://t.co/sEATYkcw9w,,,,
605,iam4federalism, Our last card. Federalism will change everything: socially, economically, politically. #DuterteVisitsUPLB  https://t.co/Z1CJ41bXgy,,
606,kumagMD, @dracophilic Too many complaints with no solution or action is just WHINING. #DuterteVisitsUPLB,,,,
607,pinaythinks, Any live coverage in UPL sortie? #DuterteVisitsUPLB #DuterteCayetano #Duterte,,,,
608,amerckay, @naRENElang Nsa harap lang ako ng DL. May live stream dito. Nakikinig lang ako#DuterteVisitsUPLB,,,,
609,isko_algorithm, Well, sir, totoo yan. #DuterteVisitsUPLB  https://t.co/zuxeYgQS2V,,
610,akosileann," """"12 o'clock last serving ng alak"," 1 o'clock sarado na"""" -Duterte #DuterteVisitsUPLB",,,
611,imalervaliciouz, Kung ganun pala kadali pumatay ng tao kapag ayaw mo sa kanya, sana pinatay ko na din yung kapitbahay naming sintunado.  #DuterteVisitsUPLB,,,
612,moki_doki, SRY BUT Duterte sounds like he's gonna sell me dibidi #DuterteVisitsUPLB,,,,
613,joooiiiful, Go Du30!! #DuterteVisitsUPLB,,,,
614,Ideal_Views, #PHVoteDuterte #DuterteVisitsUPLB https://t.co/ANpT8KEYZ3,,,,
615,UPLBConyos, Ultimate drinking game: take a shot everytime #PHVoteDuterte :1. Curses2. Disrespects women3. Says 'Davao'#DuterteVisitsUPLB,,,,
616,akosileann," """"Kapag new year", may nagpapaputok, sabi ko huwag maingay, tulog ang Diyos," kakapanganak lang"""" -Duterte #DuterteVisitsUPLB"
617,amerckay," Du30: """" I will Never allow abuses by the military or police""""#DuterteVisitsUPLB",,,,
618,konisgrateful, @teddyboylocsin @momblogger awww so true! And we are devastated too. Shame on SC. Shame on u @SenGracePOE #DuterteVisitsUPLB #PHVoteDuterte,,,,
619,Ideal_Views, #PHVoteDuterte #DuterteVisitsUPLB https://t.co/ogzTIpmLPF,,,,
620,cediementary, Guys beware. Ang scary ng dating sakin <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> #DuterteVisitsUPLB  https://t.co/Y8RKgrGyRQ,,,,
621,amerckay," """"Sabi nila I killed 1000. Tang ina 22 years akong mayor 1000 lang?""""#DuterteVisitsUPLB",,,,
622,iam4federalism, Classic Duterte humor. Who doesn't love him? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PHVoteDuterte #DuterteVisitsUPLB  https://t.co/uHCf8ZEv23,,,,
623,testosteRoms, Drinking game: shot everytime Duterte swears#DuterteVisitsUPLB,,,,
624,jefk_rew, Hahaha u will never bored when he delivers speech.  #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/TPx2iGmf8B,,,,
625,rehinamei, @LordieZeus Dun na daw tayo sa magnanakaw at incompetent kesa sa babaero. Si Mar balita ko loyal kay Korina. #DuterteVisitsUPLB,,,,
626,Duterte4Pres16, The harmonious connection between Dabawenyos and the Police speak for themselves. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/Qr54fG7BLV,,,,
627,GEGNetwork, Duterte now discussing his Buerger's disease. #DuterteVisitsUPLB,,,,
628,GuienEPGarma, Duterte now discussing his Buerger's disease. #DuterteVisitsUPLB,,,,
629,LordieZeus, Well, you really can't please everyone. #DuterteVisitsUPLB,,,
630,dracophilic, Wait. I think im watching a comedy show or something #DuterteVisitsUPLB #PHVoteDuterte,,,,
631,rehinamei, #DuterteVisitsUPLB  https://t.co/wGsxy4Oj1n,,,,
632,uplbperspective, Duterte: Kapag new year, may nagpapaputok, ang sabi ko," """"Huwag maingay. Tulog ang Diyos. Kakapanganak lang."""" #DuterteVisitsUPLB",
633,pinaymomspeaks, Retweeted JEPOY (@jefk_rew):He will deliver! I'm a living testament of his works. #DuterteVisitsUPLB... https://t.co/TErvAKMKvg,,,,
634,chichaychi," """"Six months too ambitious..if people will not follow u even ur term is 10 plus yrs"""" RIGHT! #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano",,,,
635,eulamarie, Same rhetoric as the one he made in DLSU. Any concrete plans, hm? #DuterteVisitsUPLB,,,
636,jefk_rew, He will deliver! I'm a living testament of his works. #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/cBmPFwjXNB,,,,
637,pinaymomspeaks, hahahahaa....  #DuterteVisitsUPLB #PHVoteDuterte,,,,
638,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/tmlIliEohG,,,,
639,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/0R9meaGG9j,,,,
640,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/qUlXSW1ykb,,,,
641,sheenahtanPH, Gusto ko magdrive sa Davao.#DuterteVisitsUPLB #PHVoteDuterte,,,,
642,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/dN6X7FLQwx,,,,
643,twit2millions, @rickrick888  #DuterteVisitsUPLB,,,,
644,iam4federalism, For those who doubt, remember that Davao's 911 Central met the same skepticism. #PHVoteDuterte #DuterteVisitsUPLB  https://t.co/qONdR0DPb7,,,
645,uplbperspective, Duterte: I will never allow abuses by the military or police #DuterteVisitsUPLB,,,,
646,jefk_rew, U are all welcome here!life is here! #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/dEtUdGozh0,,,,
647,fayeeemous," """"Umalis  kayo. (Criminals) Pag hindi papatayin ko kayo. Eh hindi naniwala. Eh di pinatay ko""""Mayor Duterte#DuterteVisitsUPLB",,,,
648,otepjesuitas," """"I will never never ever allow abuses of military and the police."""" -Digong #DuterteVisitsUPLB",,,,
649,RRD_Philippines," 18-year-old Steph Pablo: I'm not a fan of #PHVoteDuterte but I'm here bec maybe what his supporters are saying is true. #DuterteVisitsUPLB""""",,,,
650,jefk_rew, We need a stiff leader! #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/wyETROSvRj,,,,
651,rickrick888, #PHVoteDuterte: Pumunta kayo sa Davao ﾖ It's clean, everybody behaves.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11,2016,,
652,rickrick888, #PHVoteDuterte: I will never, ever, allow abuses by the military or the police.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March ﾅ,,
653,rickrick888, #PHVoteDuterte: I want a peaceful city. Umalis kayo. Pag hindi, papatayin ko talaga kayo. Edi pinatay ko.#DuterteVisitsUPLB #PHVoteﾗ Rappﾅ,,,
654,rickrick888, #PHVoteDuterte: Subukan ninyo ako. That's what I told the Davao criminals before.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) Marcﾅ,,,,
655,rickrick888, #PHVoteDuterte: I have to fix the government. #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11,2016,,,
656,rickrick888, #PHVoteDuterte on #PHVoteRoxas: He cannot handle stress. He cannot handle governance. I am sorry.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapﾅ,,,,
657,rickrick888, #PHVoteDuterte now talks about #PHVoteRoxas: Colleague kami in the 11th congress. #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) Marﾅ,,,,
658,rickrick888, #PHVoteDuterte: Kayo ang bahala kung sino ang gusto niyo. But I have to talk about these issues#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplﾅ,,,,
659,rickrick888, #PHVoteDuterte: Mindanao contributes 54% of total export earning in dollars.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11,ﾅ,,,
660,rickrick888, #PHVoteDuterte: We presume na lahat tayo will be governed equally. #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11,2016,,,
661,rickrick888, #PHVoteDuterte: I am Rodrigo Duterte. Pilipino ako. #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11,2016,,,
662,hnagsle, #DuterteVisitsUPLB @ ersg hihihi,,,,
663,rickrick888, #PHVoteDuterte: Magkaiba-iba ang kultura natin, but what remains to hold us together is the Philippine flag.#DuterteVisitsUPLB #PHVoteﾗ Rﾅ,,,
664,AndayaNgBuhay, What if one of his relatives did a crime? At di rin nadaan sa maayos na usapan, papatayin din kaya nya? Just asking. #DuterteVisitsUPLB,,,
665,rapplerdotcom, #PHVoteDuterte: Pumunta kayo sa Davao ﾖ It's clean, everybody behaves.#DuterteVisitsUPLB #PHVote,,,
666,lumadcharm, @imalervaliciouz shett wala ka bang ibang inabangan? Yun lang? Yun lang talaga? #DuterteVisitsUPLB #PHVoteDuterte,,,,
667,akosileann," """"I will never never allow abuses by military"""" -Duterte #DuterteVisitsUPLB",,,,
668,twit2millions, @amerckay especially sa ponaka depressed ;) at ang benificiary ng 4Ps dapat dun sa nangangailangan talaga...   ==&gt;  #DuterteVisitsUPLB,,,,
669,jefk_rew, @dracophilic this may help u.Unless if ur open minded. #DuterteVisitsUPLB https://t.co/Jlm9rmWPcB,,,,
670,rapplerdotcom, #PHVoteDuterte: I will never, ever, allow abuses by the military or the police.#DuterteVisitsUPLB #PHVote,,
671,GEGNetwork, Duterte: I will never allow abuses by military or police. #DuterteVisitsUPLB,,,,
672,GuienEPGarma, Duterte: I will never allow abuses by military or police. #DuterteVisitsUPLB,,,,
673,CaMaGon14, Para kang si Mar, you cannot handle stress. Hay #DuterteVisitsUPLB,,,
674,AngkelRodyD30, I have to fix the government#DuterteVisitsUPLB #Duterte2016 #duterte #ChangeIsComing,,,,
675,chichaychi," """"Mar cannot handle stress 2x He cannot handle governance""""  #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano",,,,
676,sheenahtanPH," """"Prangka-prangka na lang.""""We hate bullshit", too.#DuterteVisitsUPLB #PHVoteDuterte,,,
677,rehinamei, People think Presidential candidates shouldn't curse. Pagmumura vs pagnanakaw at pangungurakot. Ano pipiliin nyo? #DuterteVisitsUPLB,,,,
678,jimmyjgoplay, Proposed drinking game: Every time he says T*ngina take half a shot. #DuterteVisitsUPLB,,,,
679,rapplerdotcom, #PHVoteDuterte: I want a peaceful city. Umalis kayo. Pag hindi, papatayin ko talaga kayo. Edi pinatay ko.#DuterteVisitsUPLB #PHVote,,,
680,MaanClarino88," Duterte: """"He cannot handle stress. He cannot handle governance."""" -referring to Mar Roxas. #DuterteVisitsUPLB",,,,
681,isabellamari, Is there a separate session (section) for platforms? Hindi ko maalala if may ganon kay Binay or speech lang talaga to? #DuterteVisitsUPLB,,,,
682,twit2millions, @otepjesuitasjoke nya hehe  Ang problema siniseryoso ng iba ang mga #DuterteVisitsUPLB,,,,
683,AlliahOrtega, #DuterteVisitsUPLB but here i am, on the way home. <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>,,,
684,janesonrants, handling Davao and handling the entire country is very different. #DuterteVisitsUPLB,,,,
685,juncobalmeo," """"I have to fix the government""""BUT HOW DUTERTE?! HOWWWWW? PLEASE TELL US! #DuterteVisitsUPLB #PHVoteDuterte",,,,
686,charmMatienzo," NV: """"they say 3 months is ambitious"," subukan nyo ako."""" on mitigating crimes #DuterteVisitsUPLB",,,
687,akosileann," """"did I do the killings for myself?"""" -Duterte #DuterteVisitsUPLB",,,,
688,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/dX5vjbMxRS,,,,
689,uplbperspective, Duterte: I will try to stop criminality in 3-6 months. Sabi nila ambitious yun. Sabi ko, subukan nila ako. #DuterteVisitsUPLB,,,
690,rapplerdotcom, #PHVoteDuterte: Subukan ninyo ako. That's what I told the Davao criminals before.#DuterteVisitsUPLB #PHVote,,,,
691,corrinadaniella, Hindi ko alam kung alin jan sinakyan ni Duterte, basta jan sya bumaba. Hahaha #DuterteVisitsUPLB https://t.co/aZMuJaOP54,,,
692,jimmyjgoplay, LIVE UPDATE: Duterte throwing shade at everybody else. #DuterteVisitsUPLB https://t.co/bRBSat6SBH,,,,
693,sheenahtanPH," """"It's your choice"," not mine.""""#DuterteVisitsUPLB #PHVote",,,
694,IsabelleLapuz, UPLB peeps, kayo na bahala. &lt;3 #DuterteVisitsUPLB,,,
695,rapplerdotcom, #PHVoteDuterte: I have to fix the government. #DuterteVisitsUPLB #PHVote,,,,
696,otepjesuitas," """"TANGINA. 22 YEARS 1000 LANG?""""""""Hindi naman siguro. 900 lang.""""-Marunong magcomedy si Duterte. #DuterteVisitsUPLB",,,,
697,EBEspiloy, He (mar) cannot handle stress... Hindi nya kaya. #DuterteVisitsUPLB,,,,
698,GEGNetwork, Duterte: It's your choice, not mine. #DuterteVisitsUPLB,,,
699,GuienEPGarma, Duterte: It's your choice, not mine. #DuterteVisitsUPLB,,,
700,janesonrants, killing is killing. #DuterteVisitsUPLB,,,,
701,Duterte4Pres16, This we all agree. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/8unMDg2B70,,,,
702,kumagMD, @jimmyjgoplay #DuterteVisitsUPLB Lahat ba kasali dito?! Hindi ako prepared sa shot-per-PI!,,,,
703,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/eARUedSWtY,,,,
704,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/7EdPiyPRtM,,,,
705,joycastcant," """"He cannot handle stress"""" aww#DuterteVisitsUPLB",,,,
706,GEGNetwork, Duterte now taking a swipe at former Justice Sec. De Lima. #DuterteVisitsUPLB,,,,
707,GuienEPGarma, Duterte now taking a swipe at former Justice Sec. De Lima. #DuterteVisitsUPLB,,,,
708,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/g2EigtKVoN,,,,
709,GuienEPGarma, Duterte on extra-judicial killings cases to be filed: Go ahead. #DuterteVisitsUPLB,,,,
710,GEGNetwork, Duterte on extra-judicial killings cases to be filed: Go ahead. #DuterteVisitsUPLB,,,,
711,sheenahtanPH," """"He cannot handle stress. Governance. I'm sorry"," talagang hindi niya kaya.""""Yo", Mar, wassup?#DuterteVisitsUPLB #PHVoteDuterte,
712,SirJugz, Nakailang mura na si Duterte. Hahaha. #DuterteVisitsUPLB,,,,
713,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/eEExqFAXEn,,,,
714,twit2millions, @GuienEPGarma LoL  #DuterteVisitsUPLB,,,,
715,uplbperspective, Duterte: I'm sorry to say but he [Mar Roxas] could not handle stress. He could not handle governance. #DuterteVisitsUPLB,,,,
716,rapplerdotcom, #PHVoteDuterte on #PHVoteRoxas: He cannot handle stress. He cannot handle governance. I am sorry.#DuterteVisitsUPLB #PHVote,,,,
717,clarkdeseo, #DuterteVisitsUPLB,,,,
718,akosileann," """"he cannot handle stress", he cannot handle governance," I'm sorry"""" -Duterte to Roxas #DuterteVisitsUPLB",,
719,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/guntmDHTyv,,,,
720,jacedownlow, Live streaming #DuterteVisitsUPLB @ reading room,,,,
721,GEGNetwork, Duterte on Roxas: He cannot handle stress. He cannot handle governance. I'm sorry. #DuterteVisitsUPLB,,,,
722,GuienEPGarma, Duterte on Roxas: He cannot handle stress. He cannot handle governance. I'm sorry. #DuterteVisitsUPLB,,,,
723,tomokawaiix, tropa sila ni m c a r t h u r ?? #DuterteVisitsUPLB,,,,
724,ejsumatra, #PHVoteDuterte #DuterteVisitsUPLB #PHVote #DuterteForPresident #Duterte2016 https://t.co/5278VOVQPV,,,,
725,rapplerdotcom, #PHVoteDuterte now talks about #PHVoteRoxas: Colleague kami in the 11th congress. #DuterteVisitsUPLB #PHVote,,,,
726,twit2millions, @justicegabaldon umabot daw sa searca bldg? D  ==&gt;  #DuterteVisitsUPLB,,,,
727,GEGNetwork, Duterte recalls when he met Roxas post-Yolanda in ground zero. #DuterteVisitsUPLB,,,,
728,GuienEPGarma, Duterte recalls when he met Roxas post-Yolanda in ground zero. #DuterteVisitsUPLB,,,,
729,juncobalmeo, *Me waiting to hear Duterte's concrete action steps*#DuterteVisitsUPLB #PHVoteDuterte https://t.co/k4B3YlGdvG,,,,
730,uplbperspective, Duterte: Colleagues kami ni Roxas on the 11th congress. #DuterteVisitsUPLB,,,,
731,jimmyjgoplay, Live update: Duterte just said his third P*tangina. Take 3 shots. #DuterteVisitsUPLB,,,,
732,ijingreyes, #DuterteVisitsUPLB,,,,
733,uplbperspective," Duterte: """"I am not campaigning. Kayo ang bahala kung sino iboboto niyo"," but I'll talk about the issues.""""#DuterteVisitsUPLB",,,
734,GEGNetwork, Duterte now taking a swipe at Mar Roxas. #DuterteVisitsUPLB,,,,
735,GuienEPGarma, Duterte now taking a swipe at Mar Roxas. #DuterteVisitsUPLB,,,,
736,janesonrants," """"i am not campaigning."""" inception shizz? #DuterteVisitsUPLB",,,,
737,mrcondz, The curse won't matter anyway. His bold thinking and tough heart for the country will.  #DuterteVisitsUPLB,,,,
738,twit2millions, @rolette2079 Duterte Visits UPLB Hash Tag  ==&gt;  #DuterteVisitsUPLB,,,,
739,rapplerdotcom, #PHVoteDuterte: Kayo ang bahala kung sino ang gusto niyo. But I have to talk about these issues#DuterteVisitsUPLB #PHVote,,,,
740,uplbperspective, Duterte: I am not campaigning. I always say kayo ang bahala kung sino ang gusto niyo. #DuterteVisitsUPLB,,,,
741,akosileann," """"e kung ibulsa ninyo galing kay Napoles"," after washing it clean aba Putang Ina ninyo di kami papayag nan"""" -Duterte #DuterteVisitsUPLB",,,
742,amerckay," """"I am not campaigning""""#DuterteVisitsUPLB",,,,
743,UPLBOfficial, Presidential Candidate Mayor Rodrigo Duterte is now inside the DL Umali Hall. #DuterteVisitsUPLB,,,,
744,sheenahtanPH, Nasaan na si Janet Napoles?#DuterteVisitsUPLB #PHVote,,,,
745,LordieZeus, Take some chill pill guys. The weather's already freaking hot for your hot-headed reactions. Hehehe <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #DuterteVisitsUPLB,,,,
746,janesonrants, praise. #DuterteVisitsUPLB https://t.co/uPQmeHevTg,,,,
747,GEGNetwork, Duterte: Kung ibulsa niyo ang [pera ng bayan], PI, kalokohan yan. #DuterteVisitsUPLB,,
748,GuienEPGarma, Duterte: Kung ibulsa niyo ang [pera ng bayan], PI, kalokohan yan. #DuterteVisitsUPLB,,
749,sheenahtanPH, Iba kasi 'yung pupunta ka sa isang talk nang prepared, kaysa sa alam mo by heart ang mga datos at impormasyon. #DuterteVisitsUPLB,,,
750,wielsonf, wtf <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>  #DuterteVisitsUPLB https://t.co/x5Q3Te7nfi,,,,
751,kumagMD, @_cadyperry #DuterteVisitsUPLB I don't know about you - pero makikipag selfie ka ba na cheek-to-cheek ang kahit sinong guy?! Ang init kaya.,,,,
752,jefk_rew, #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/sXsoclaf7W,,,,
753,gracie_grace15, #DuterteVisitsUPLB  let's see... https://t.co/6Zj2p3dMyj,,,,
754,isabellamari, May mga issue ako kay Duterte pero hindi kasama don ang pagmumura nya. Magiging hipokrito/a pa ba tayo dito? #DuterteVisitsUPLB,,,,
755,choobsonfire, Atm #DuterteVisitsUPLB #PhVoteDuterte https://t.co/R6L6mweNTk,,,,
756,amerckay," """"Mindanao contributes 54% of the export""""#DuterteVisitsUPLB",,,,
757,jefk_rew, A man who promotes equality to all sectors! #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/w5X8GX9PbW,,,,
758,twit2millions, @amerckay Hope na mapataas naman ang antas ng buhay ng mamayan doon sa ARMM,real situation in Mindanao ==&gt;  #DuterteVisitsUPLB,,,
759,rapplerdotcom, #PHVoteDuterte: Mindanao contributes 54% of total export earning in dollars.#DuterteVisitsUPLB #PHVote,,,,
760,jefk_rew, I amJepoy.Pilipino ako.Duterte is the only Presidentiable who empathize the love for the country. #DuterteVisitsUPLB https://t.co/KDTlvSqxOm,,,,
761,LordieZeus, So many Du30 supporters and haters on my feed. Might as well grab some chips while reading the reactions of uplb peeps. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #DuterteVisitsUPLB,,,,
762,jimmyjgoplay, Current update: Duterte is speaking into the microphone. #DuterteVisitsUPLB,,,,
763,Duterte4Pres16, A president who looks and cares after the unity of our nation, Duterte. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/tws90lChtL,,,
764,wielsonf, @_alexleonardo i know i know. Haha. Yun kasi ang nagpainteresting dun sa nauna eh haha #DuterteVisitsUPLB,,,,
765,GEGNetwork, Duterte: They are in the squalor of plight in Zamboanga. #DuterteVisitsUPLB,,,,
766,GuienEPGarma, Duterte: They are in the squalor of plight in Zamboanga. #DuterteVisitsUPLB,,,,
767,pinaymomspeaks, Ramdam mo ang puso ni Duterte.  #DuterteVisitsUPLB #PHVoteDuterte,,,,
768,kumagMD, @rapplerdotcom #DuterteVisitsUPLB To be fair, the livestream did not show too much cussing as we expected. :D,,,
769,rehinamei, Di ako magmamalinis. Pag naiinis ako sa gobyerno natin nagsasabi talaga ako ng Putangina. #DuterteVisitsUPLB,,,,
770,mjbchavez, Duterte's in UPLB today to talk stuff. Ang lakas mo po at nag gm ka pa sa lahat ng estudyante. #DuterteVisitsUPLB https://t.co/iQSJg3S1N3,,,,
771,twit2millions, @jimmyjgoplay may pangalawa na ata na PI haha 2 shots na haha  #DuterteVisitsUPLB,,,,
772,akosileann," """"there are two not elected"," the treasurer and auditor make sure that the tax goes to Manila"""" -Duterte #DuterteVisitsUPLB",,,
773,themightytwerk, Subtitle po???? #DuterteVisitsUPLB,,,,
774,veejfornoles, Livestream huhu #DuterteVisitsUPLB https://t.co/f3MMTANmsW,,,,
775,DeeMath130, I can't wait to watch whatever happened in DL Umali Hall! #DuterteVisitsUPLB,,,,
776,charmMatienzo," NV:""""What holds us together is the Philippine flag and its written manifestation","the Constitution. Hope we remain loyal."""" #DuterteVisitsUPLB",,,
777,Duterte4Pres16, With enough knowledge to relate history w/ our current state. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/NQ8a5DHqto,,,,
778,amerckay," Duterte: """"I hope that everybody swears to the flag""""#DuterteVisitsUPLB",,,,
779,amerckay, Duterte: The poorest region is ARMM. Nag punta ako dun kamoting kahoy lang ang kinakain. #DuterteVisitsUPLB,,,,
780,amerckay," """"I will swear to the flag""""#DuterteVisitsUPLB",,,,
781,GEGNetwork, Duterte: Except for the land tax, wala kaming pera. We send all to Manila. #DuterteVisitsUPLB,,,
782,GuienEPGarma, Duterte: Except for the land tax, wala kaming pera. We send all to Manila. #DuterteVisitsUPLB,,,
783,_cadyperry," """"@amerckay: """"Mga lalaki wag nyo na idikit mukha niyo sakin"," mga babae pwde."""" #DuterteVisitsUPLB"""" du-dirty mubs like jaguar",,,
