2799,TineFernandez, ako lang ba o magka hairstyle talaga si enchong at duterte? Hahahaha <U+270C>,,,,,,,
2800,jemrobles," """"Ang mga Duterte fanatics hilig mag-generalize. Hindi lahat ng taga-UP ay may ganyang pananaw."""" -says one fb... https://t.co/2eATKPDcEF",,,,,,,
2801,irsondoria, @Invokableinvoke Ambot! Die hard fan kaayo ni Duterte! Jusko,,,,,,,
2802,keymanalo, Hindi naman nangbastos yung UPLB student e. Gusto lang nya ng direktang sagot from Mayor Duterte. Tsktsk. Social media nga naman o. smh,,,,,,,
2803,PozPoy, Wow these Duterte supporters. I'm not surprised at all, the quality/values of the supporters reflect that of Duterte https://t.co/3TPmNCuDXq,,,,,,
2804,asshulz, i swear to god kakaligo ko lang huhuhu nakabasa agad ako ng comment from a duterte supporter feeling ko ang dumi-dumi ko na ulit,,,,,,,
2805,joyceinheels," Joining Duterte in """"his battle"""" may have meant joining him in all his crassy antics and dramatic """"hyperboles"""". https://t.co/sOJFS1LZRf",,,,,,,
2806,RizzaMa_Eh, Naiinis ako sa mga bashers na hindi naman alam ang nangyari sa UPLB student at kay Duterte pero para makisunod sa uso ay naninira na rin. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,,,,,,,
2807,IamJelayMe, I'm a Duterte supporter pero ang OA mag react ng ibang supporters tungkol sa UPLB forum ha. Tapos nambubully pa ngayon. WOW. Galing. :3,,,,,,,
2808,ohyesikhen, Duterte fantards. False idolatry. Hayy kawawa naman yung uplb student,,,,,,,
2809,yeon_jung95, @missjover mayor duterte stuck in a traffic that's why he joke, but in the case of that young UP student UP student??? .shame.,,,,,,
2810,smaellanes, Katawanan man tong ingon ni duterte na bomba na lang daw para dili mahal,,,,,,,
2811,irsondoria, @jigelbells Mao jud! I am not voting for duterte, honestly, tungod sa dghang rason pero makalagot na jud ni iyang die hard supporters!!,,,,,
2812,MyJigs, The problem is no longer w/ Duterte, but to his rabid suppoters, who can left their conscience elsewhere and manage not to disturb them.,,,,,
2813,staystonedNICOY, @UAAPrltg hindi ko alam kung pangilan na siya. Hindi ba si duterte boboto mo?,,,,,,,
2814,_AndreNaval_, Disrespect a presidential candidate, nobody bats an eye.Disrespect Duterte and everybody loses their minds...,,,,,,
2815,james_abear, I never really liked Duterte's way of politics. His own version of ruling is a perversion! https://t.co/WimJcFPjPq,,,,,,,
2816,4Duterte, Coming from our beloved presidential bet DuterteLet's be more like Duterte, my fellow DDS<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/JuwuSPdNKS,,,,,,
2817,hannahbarrantes, @ionben but he isnt really rude!!! Nakakaawa. Bashed not due to his question or manner but due to Duterte. Haynakooo hahaha,,,,,,,
2818,jomburog, Anyone supporting duterte: Anong masasabi ninyo sa death threats daw from your camp to people na kritiko ni mayor?,,,,,,,
2819,kimtappy, https://t.co/2DKDVglmnd,,,,,,,
2820,itsmejoyyy, Bakit may hawig si Enchong kay Duterte sa gupit nya <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #GGVTawagNgTawanan,,,,,,,
2821,dwaynemuyuela, Davao City Mayor Rodrigo Duterte Disrespected by UP Los Ba�os Student Stephen Villena! | The Confidential Files https://t.co/S5SOoAHcjb,,,,,,,
2822,dodongSANDRI, if you don't want to get ridiculed, stay away from them. ginisa sa sariling mantika eh. #Duterte #UPLB,,,,,,
2823,arm_dayap1968, Look: UPLB Student Stephen Villena Rude to Mayor Duterte Receives P50,000 from Mar Roxas? https://t.co/wPxlhaKv8B,,,,,,
2824,fransexyuhh, @magnificentmigs kaya pala binabash ng upstudents si binay at duterte..liberal pala ang up! #HastyGeneralizationAtItsFinest hahahaha,,,,,,,
2825,2EZ4EBT,"I hope I'm wrong but seriously,Duterte and Marcos supporters are gradually sounding like the Filipino version of Trump supporters.
maTineD, @maTineD Or imagine if the Church condemns Duterte because of his alleged killings. Now just how crazy, messy, and rowdy would that be.
randomsalt, If so, the Duterte camp's statement to the supporters involved is extremely weak. https://t.co/rGUTuap5YK https://t.co/vf5pzasZd6
sophiacleofe, Dapat hinayaan niya na muna magsalita si Duterte. Hindi naman kailangan maging Bastos habang nagtatanong UPLB Student
aldwinmatala, @Kuya_duterte @clariethh aba kaya kitang ipaglaban <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>
kawaiiharudesu, @rodapott Okay lang naman magalit sa students kung wala respeto. Pero sana galit din sila kay Duterte dahil wala rin karespe-respeto yun <U+2639><U+FE0F>
kheaqt, ""@Kuya_duterte: Yung nasa bintana ka ng bus at may pinakyu ka, tapos biglang huminto yung bus. Tapos sumakay yung pinakyu mo. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>""
alfrederick_, Rabid daw ang mga Duterte supporters. Oo na kami na ang kumakain ng carrots. Ay rabbit pala yun. Hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>
jericvdr_, bakit ba nila binabash yung nagtanong kay Mayor Duterte?
Targrod, excited na ko pag nanalo si duterte at marcos. woo hoo! #ThePurgeAnarchy
itsannecenteno, Manong driver, kung ayaw mo ng pagbabago sige go boto mo si #MarRoxas o #GracePoe. #Duterte
theVERmarcelo, GUYS MAY SENSIBLE DUTERTE SUPPORTERS NAMAN PALA, LET'S JUST PERSEVERE IN FINDING THEM :) Yay! There's still hope! https://t.co/xNLQgRTSYj
GC_alcohol, @aalconcepcion he is. M not adding to it kasi wla lng un kay Duterte. Oh how info spread like wildfire in social media.
riverapot, Bilang babae, nababastos ako sa mga pahayag ni Duterte. Ba't hinahayaan lang ang pambabastos niya? 'Wag naman sana siyang ilagay sa pedestal
nerowattz, Duterte asks supporters: Stay cool in dealing with critics https://t.co/fEUqXelLar https://t.co/BUgWY4KsbZ
phnews24x7, Duterte asks supporters: Stay cool in dealing with critics | https://t.co/wDsHzBXqye #PHVote#PiliPinasDebates2016 https://t.co/oqE7ilTdPR
soowsmaryosep, @mrs_jhelu ignorance in what way?.. did duterte embarass him after being rude and disrespectful?
chumpaddy, @mrsunlawyer @legallytanned narinig ata kayo oh https://t.co/oGj95T8Yip hehehe
legallytanned, @mrsunlawyer kung si mar o si binay o si duterte ang ibubusal sayo, prapraktisin mo? haha
ndxfl,11:11 sana di manalo si duterte",,,,,,,
2826,mysoredicky1, @a7inchesburat correct! Well, easy lang bro. No sense wasting energies on people like those supporting duterte and shits,,,,,,
2827,roweesalentes, Naiiyak ako para kay Stephen ng UPLB. Grabe yung death threats. I'm not against Duterte, but this one is too much.,,,,,,
2828,YoItsBino, Not trynna offend or what but, look at all these Duterte supporters. Some were just grabbed by the crabs; didn't even use their heads.,,,,,,
2829,james_abear, Threatening, bullying, and degrading someone's character shouldn't have proliferated if Duterte's shitty mouth was long been shut.,,,,,
2830,_leangonzales, @seansilverr so tama ba na late dumating si duterte sa sinet na time ng event na yun?,,,,,,,
2831,im_jparpe, @Cinephilliacy si duterte  ay mayor at atty so in hindi cla mgklevel. Wlng masama sa tanong niya ung msama eh arogante xa at bastos,,,,,,,
2832,phoebeduque, The common Duterte supporter admires the platform, whereas the 'Dutertard' fetishizes the death penalty per se (and is OA af).,,,,,,
2833,mimasmom, @Jimparedes how's about im from davao but im not voting for duterte?,,,,,,,
2834,Duterte24x7, PODCAST: Duterte campaign dominates social media ﾖ Rappler | https://t.co/7bdffJqLFp #PHVoteDuterte,,,,,,,
2835,BalitaNgayon, Duterte asks supporters: Stay cool in dealing with critics https://t.co/mNiY4HgtgP via InquirerNET,,,,,,,
2836,anjmaine," i wonder what's the meaning of """"bastos"""" for duterte supporters",,,,,,,
2837,RamLalwani, No more ﾓ5-6ﾔ: Duterte vows ban on usurious practice by Indian money lenders https://t.co/KIszp5Z4As,,,,,,,
2838,beajacob16," """"tumanggap lang yan ng pera para siraan si duterte"""" nakakaiyak po :&lt;",,,,,,,
2839,CovertFangurl, Lets do a Duterte in dealing with Aldub bashers. Stay cool! #ALDENvasionIn5Days #MaineTheSLimeBeWithYou  https://t.co/kZ65WzQ7v0,,,,,,,
2840,alyssapunzalanA, Daming knows talaga ni Kuya Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
2841,roseexyy, Ang buhok ni enchong rn murag kang  duterte hahaha kacute,,,,,,,
2842,beaguidote, Bakit nung binastos si Binay okay lang pero pag si Duterte hindi okay? Mehehe,,,,,,,
2843,xxxibpdrgn, @xxxibpdrgn .. is the more depressing. Even as a die hard Duterte fan, I am being disheartened by the aggressive remarks towards the UP stud,,,,,,
2844,OnClaud09, Generally apathetic but Duterte's supporters make my blood boil.,,,,,,,
2845,Christianpuuri, Iboboto daw si duterte kasi ayaw nila sa krimen pero kapag binastos si duterte handang pumatay ng tao. ULUL https://t.co/aZX6FSpCQi,,,,,,,
2846,TVPatrol, Duterte, dumepensa laban sa mga estudyante ng UPLB https://t.co/55exxnXoK5 https://t.co/xP5X0Q9pWJ,,,,,,
2847,maTineD, @maTineD just imagine if people actually probed Duterte of all his alleged killings in Davao and bashed him because of it. Blood will spill.,,,,,,,
2848,teyumvlmnt, Miriam or Duterte, but only BongBong for VP.,,,,,,
2849,ninabellatrix1, @UAAPrltg Duterte was cut mid-sentence &amp; attacked with a barrage of questions designed to lose his cool..but he stayed grounded <ed><U+00A0><U+00BD><ed><U+00B2><U+0085>,,,,,,,
2850,Gweeeeeennn,"BET KO YUNG DUTERTE DEATH BLOOD https://t.co/9MO9Urdv8a
bingbong_bantes, ""I admire Duterte kasi di siya napikon sa pambabastos nung estudyante."" https://t.co/MBraplx0Kt
polyeto, Kahit naman magalang si Duterte, that doesn't change the fact na turncoat siya pagdating sa isyu ng mga magsasaka at manggagawa.
pochoi8, Every time you use the word ""retard"" as an insult, a person become a Duterte supporter (stop using Dutertard :---) )
randomsalt, Good Lord. Facebook pages calling death upon the student who allegedly disrespected Duterte. That poor kid.
macronikki, Duterte supporters follow him because they are tired of politicos making big promises. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> Okaaaayyyy.
staystonedNICOY, Huwag kayong magworry sa mga bagay bagay. Kasi binabalik ni Duterte lahat sa bayan. Kaya nga nasa simpleng pamumuhay pa din siya ngayon.
Targrod, nagkaroon kasi ng opening sa tapang at angas si duterte. ginagaya na tuloy siya ng ibang mga supporters niya.
maTineD, All these just because a student asked Duterte to answer a question in a slightly hostile manner.
MaySinet, @IamDodyy poster lang ni duterte ako ihatag dodz. Mao ma nang daghan didto. Pila kabuok imo?
tinkerneI, @MoxieLi @4everlikearose @mgvtrb don't bash if you don't want to be bash. That's simple. We'll depend duterte until the end. But not her way
PaoloCo, Kahit saan mo tignan, bastos yung nag tanong kay Duterte na taga UPLB.
Eyeyron_, I guess if Duterte gets elected, we'll definitely have our freedom of speech cut off one way or another. Ngayon palang, bawal nang bastusin.
akadevera, na medyo disrespectful namn talagang di patapusin yung tao sa sinasabi nya; pero totoong di nga nasagot ng maayos ni duterte tanong sa kanya
piggycrisy, yes he expressed his thoughts in a disrespectful manner and the way he talked to mr. duterte but let us also consider that he is now......
enoughspaul, Pabebe Girl Parody In Reaction To Duterte-UPLB Fracas(C) @enoughspaul 2016All Rights Reserved NO ONE STEAL THIS IDEA BOOM
iamharoldmb, Konting tiis na lang sa mabagal n internet, pag nanalo sa Duterte, tapos maliligayang araw ng Globe!
missjover, Di ba? Nakakaawa ang bata. Traumatic sa kanya ang nangyayari. Duterte cannot control his supporters. #UPLB  https://t.co/y6y3l2sjTi
andrexaviles, Kapag si Duterte na ang binabash andami ng supporters, pero noong si BInay, pinagtawanan lang? Ganun?
Kuya_duterte, Maraming salamat sa pagfollow, Amiga @padillabela <U+2764>
MelAnnBisyosa, Ang nkalaen lang gyud kay stephen kah he asked arrogantly kana btawng gusto feeling niya mas bright pa sya ni duterte
chia931021, Pero di pa rin ako makamove on na yung final answer ni Duterte eh bombahin na lang silang lahat -_- wuw
staystonedNICOY, About BARIL and EDUCATION sa UPLB? Alam po ni Duterte kung anong gagawin niya para sa mga yan.
MONlWA,@dcmkp2 huhu akala ko nga puro dutertards yung kasama ko lalo na nung nagchant sila ng duterte paglabas niya", me against the world kuno lol,,,,,,
2851,inquirerdotnet, Duterte asks supporters: Stay cool in dealing with critics https://t.co/pLp4uxD3uu,,,,,,,
2852,SmirahtheDragon, [Inquirer.ph] Duterte asks supporters: Stay cool in dealing with critics https://t.co/LXtr0lBszv,,,,,,,
2853,newsphilippines, Duterte asks supporters: Stay cool in dealing with critics: DAVAO CITY -- The camp of president... https://t.co/n8niTRSPDn (via Inquirer),,,,,,,
2854,mysummitexpress," Duterte to UPLB student: """"I was about to tell him you do not have be a smart aleck. Ayaw ko namang hiyain siya."""" https://t.co/3RwGQGXCvn",,,,,,,
2855,mika1993, Kinda good to know that some Duterte supporters are against the cyber bullying and are trying to understand the student.,,,,,,,
2856,tesssaurus, be a 'bastos' up student in this si-duterte-ang- sagot-sa-mga-problema-ng-bansa world,,,,,,,
2857,xxxibpdrgn, The way Mr. Villena asked the Mayor was, undoubtedly, sarcastic and unnecessary. But the way Duterte supporters push around Mr. Villena ..,,,,,
2858,BroadcastPH, NATION'S NEWS!: Duterte asks supporters: Stay cool in dealing with critics: The camp of preside... https://t.co/YbgoyLtP0v (frominquirer),,,,,,,
2859,itsmeKHIMsanity, Medyo disturbing na yung Duterte-UPLB student issue. -.-,,,,,,,
2860,allenponsiii," @anjelato not everyone is defending him because we """"come from the same system"""". Some duterte supporters actually want the freshman dead.",,,,,,,
2861,RubberDaqui," """"Duterte fandom""""",,,,,,,
2862,MelAnnBisyosa, Iyang pasabot man ato kay ga direct question cla pra madali ang time kay of course naay limit ang pg visit ni duterte,,,,,,,
2863,MontefalcoRio, @Kuya_duterte @Nicoanjelog BWAHAHAHHAHAH,,,,,,,
2864,krizialopena_, Nakakagigili yung pang babastos kay Mayor Duterte nung taga UPLB.,,,,,,,
2865,AjEggnog, lagot tong taga uplb na to pag nanalo si duterte hahahahaha,,,,,,,
2866,MelAnnBisyosa, Nasayop lang gyud ug sabot sa mga tao ang pasabot ni stephen villena nga mu uli na s duterte sa davao,,,,,,,
2867,MoxieLi, @tinkerneI @4everlikearose @mgvtrb I've criticised Poe, Marcos, Binay, Cayetano too, no one attacked me after that. Only Duterte supporters,,,
2868,iamrodafrog, Bakit yung mga supporters ni Duterte may sense of entitlement? Ano to, kayo lang ba ang naghahangad ng pagbabago mga pukinanghayopkayo,,,,,,
2869,pipendesarapen, i just watched that up-duterte thing and if i were there id yell stfu to that guy,,,,,,,
2870,manalomarianne, Gaguhin niyo na si Duterte habang di pa siya presidente. Kasi pag siya na nakaupo dedz kayo HAHAHAHA jk,,,,,,,
2871,CidManalo, There you go, not Duterte or any president can change the fate of this nation. It is our collective mission my dear. https://t.co/bC86cI7Ful,,,,,,
2872,rxviimc," Issues like the recent """"uplb student &amp; duterte forum"""" thing are for open-minded people. Pareho silang may ginawang tama at mali. Chill guys.",,,,,,,
2873,aarfebre, lasing yata si duterte nung nag interview kung ano ano yung sagot HAHA,,,,,,,
2874,liannemaxine, mas stressed pa ko kay duterte kesa sa 111 ko bye acads na me for reals,,,,,,,
2875,bandpotato, Siguro yung mga taong galit na galit dun sa taga UPLB," sila din yung mga nagtanggol kay Duterte nung nag joke siyang """"Putangina mo Pope...""""",,,,,,
2876,iLovePhammey, Nageenjoy ako basahin ang mga comments. Duterte vs The Arrogant Student of UPLB,,,,,,,
2877,AteCharon, Another shade is Duterte Death Blood K. Can't wait to swatch all of my lip kits to you guys soon! #ACLipKit,,,,,,,
2878,beajacob16, what if nag-generalize din ang mga tao na lahat ng supporters ni Duterte ay bastos di ba sila magagalit,,,,,,,
2879,primpaypon, Well, that rude but straightforward UPLB question revealed Duterte's lack of clear vision and platform. Good job, #UPLB! #PiliPinas2016,,,,,
2880,UAAPrltg, @arvic88 yup pareparehas lang kaming may concern sa bayan kapag pinahirapan na ni duterte ang Pilipinas <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,,,,,,,
2881,LaurenzMelo, Tangina kasi, kala mo fan ng jadine to si duterte eh, paligoy ligoy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> kk no pun intended,,,,,
2882,thefluffyFATATO, I feel bad tho. Duterte is definitely a viable candidate, but his whole parade is now being tainted by immature supporters.  #Duterte2016,,,,,,
2883,frankstupid1, @missjover if he want to stop mob rule of duterte fans then he should do a public apology.,,,,,,,
2884,PaulDeLeoz, Binastos ba ng UPLB student si Duterte?,,,,,,,
2885,KaramilleSyrup, Pero kahit sino pa man yung tinatanong nung studyante. Kahit hindi yun si duterte.Nababastusan pa din ako dun sa ginawa niya.,,,,,,,
2886,theVERmarcelo," @4Duterte @AE0913 @oponalex When did I generalize? I said """"people are defending Duterte", isn't that what you also said? :),,,,,,
2887,RoggenJoko, para sa mga bano kay duterte RT @katolikongpinoy: When UPLB seem to had booed Binay, they be like: UPLB but ... https://t.co/DHkJgsZ0nO,,,,,,
2888,gelatiiinnn, Nakakatakot at nakakalungkot mabuhay in this uninformed-duterte-voter-thinking world,,,,,,,
2889,_yanagii," Feeling ko naman walang pakialam si Duterte dun sa UPLB student na """"nambastos"""" sa kanya",,,,,,,
2890,deniceprieto, kung ang totoo na, pagbabago nga hanap kay Duterte na tayo. pero pag traditional na politiko hanap eh lam na this!,,,,,,
2891,tamelenblue, Sobra na ang iban nga Duterte supporters. Jusme,,,,,,,
2892,Leonlights08, I mean I'm not for or against duterte but some of his supporters are being ridiculous.,,,,,,,
2893,andreadengdimla, I am just a high school student but hey (let me have a say) Isn't it so ferocious that the UPLB student's now BEING BULLIED by Duterte fans?,,,,,,,
2894,gjfortaleza, Academic forum kasi yung pinuntahan ni Duterte hindi campaign forum.#dontUPLB,,,,,,,
2895,ceazar_aquino, Para sa UPLB student na nambastos kay Duterte: Tulog na pre, marami pa tayong babastusing motherfackers bukas. https://t.co/k7Buy69CXO,,,,,,
2896,yanniieeeee, @ChooleesBakery murag si kinsa <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> ginaexplain pa gni ni Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> haaay nakoo <ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>,,,,,,,
2897,ptroanne_, duterte. Hahahahha,,,,,,,
2898,JmtheGenius_25, @sofiaatienza09  @nino_magana patay kayo pag si duterte nanalo. lahat nang paasa ipapatay <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
2899,NoyiVasquez, NAGKANDAMATAY YUNG MGA LUMADS BEFORE, DI NYO NAPANSIN. PERO TNGN NASABAT LANG SI DUTERTE, GALIT NA AGAD KAYO. ANDAMI NIYO AGAD NASABI.,,,,,
2900,IamMeChai, Bakit ganun kapag negative tungkol kay Duterte madali nilang minimedia pero pag positive tagong tago... #PHVoteDuterte,,,,,,,
2901,staystonedNICOY, After nangyari ang yolanda. Next day pumunta agad si Duterte kasama 911 ng davao para tumulong sa mga biktima doon.,,,,,,,
2902,fersinaratia," """"Why so bastos?"""" - Pope Francis to Duterte https://t.co/XePb9xbGSP",,,,,,,
2903,yogiieebear, paano kaya kung binack-stab ni duterte tong mga fanatics nya? kingina hahaha kastress mygash,,,,,,,
2904,ShanDooool," """"Pahimo tag Duterte na shirt", unsay size nimo," Shan?"""" """"Miriam ko"""" lolz",,,,,
2905,4Duterte, @theVERmarcelo @AE0913 @oponalexThat u also shouldn't be generalizing all of Duterte's supporters.,,,,,,,
2906,glazeaguirre," kung maka-sabi naman ng """"BASTOS", AROGANTE," AT WALANG MODO"""" akala mo napanood buong video ng Q&amp;A portion ng Duterte forum",,,,,
2907,racecaaar, Duterte kindly talk to your supporters and say that they are over-reacting. Sending threats to that student would not help you in winning.,,,,,,,
2908,KimJoyPoticar, Bastos siya kay namangkot siya kay Duterte biskan pwede siya ipapatay ni Duterte.,,,,,,,
2909,Leonlights08, Duterte supporters defending him like theists defending their god.,,,,,,,
2910,annejariol, @belligerentmiss sentences and para organized imong opinions not just on Duterte but other issues as well. You'd make a good blogger :),,,,,,,
2911,johnbaptistph, That's my president!Proud to vote duterte!How about you? https://t.co/C9RB6ZA2tb,,,,,,,
2912,Watdahel_Marcel, : Isipin niyo na lang kapag naging presidente si Duterte at may mga raliyista na.,,,,,,,
2913,enzocytosis, Ay, wait lang. kaganiha pa nig sigeg yawyaw ning akuang anti-Duterte fb friend which is also a 'toot' student.. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>,,,,,,
2914,khalidnrqz, People comparing Duterte to Trump. Pathetic and reaching. Lmfao.,,,,,,,
2915,livinferlove, Okay so maybe Duterte isn't like Trump but I can sense the same deep-seated anger and hatred in some of their supporters. y'all need Jesus!,,,,,,,
2916,treena888jd, @Watdahel_Marcel I don't get why hindi makita yan ng mga Duterte supporters na hindi tards (I believe may rational supporters sya lol),,,,,,,
2917,cebrianjean, @indayangeli_ mao gali, wala juy gamit. if rudeness na ang gbuhat sa student unsa nalang kaha ang gpangbuhat ni duterte,,,,,,
2918,jayczster, If you think what Duterte's doing is worthy of respect, I don't think anyone could respect anyone who respects that. https://t.co/JNI7FtbcyB,,,,,,
2919,keeeithgabriel, It's funny how some Duterte supporters are /against/ bullying but are in fact killing a 16 year old inside bit by bit with their words.,,,,,,,
2920,missjover, Grabe! These Duterte supporters are uncontrollable! #IstandwithStephenVillena #UPLB  https://t.co/tkrloR1ZuM,,,,,,,
2921,PatriciaCruz_, Am I the only one not seeing anything wrong with that Duterte-UPLB issue? The student only wanted a straight answer,,,,,,,
2922,theVERmarcelo, @nikerlle yung tweets ko about the Duterte - UPLB Student issue HAHA,,,,,,,
2923,cprm013113, #Ad: Allison.Opaon Duterte Cayetano -  - @RRD_Davao https://t.co/JyMhFlU3dc,,,,,,,
2924,Chip2chip2, @ceazar_aquino @RRD_Davao Hindi ma ta-take ang heat niyan' Akala ni Duterte 4 yrs old pa rin siya <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>or..or..Sign of Dementia is setting in?,,,,,,,
2925,youghpcornejo, Except these fans are taking their cue from Duterte himself. Emboldened lot. https://t.co/QNBQJhVron,,,,,,,
2926,KotaishiMaruko," """"To the point na gusto niyang sagutin agad ni Duterte ang kanyang tanong PARA MAKAUWI NA DAW SIYA."""" <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>",,,,,,,
2927,BroadcastPH, BREAKING NEWS!: Duterte, dumepensa laban sa mga estudyante ng UPLB: Samantala, may bwelta naman ... https://t.co/d9MKsrvYBi (from abscbn),,,,,
2928,argut17, Aint it scary by Duterte's own example brings the worst out of people especially his supporters tsk tsk tsk #NoToDuterte,,,,,,,
2929,MoxieLi, @tinkerneI @4everlikearose @mgvtrb then why does this one keep mouthing Duterte. If im attacked by any other group for sure ill do the same,,,,,,,
2930,DN_STVN,WALANYA GINAWA KAY DUTERTE HAHAHA WP,,,,,,,
2931,staystonedNICOY, Duterte will do his best to lead the country as what he did to the city of Davao. Hindi siya puro salita. Nasa gawa po siya.,,,,,,,
2932,UAAPrltg, Lahat ng bumabash kay steph at supporter ni duterte may libre kayong sampal sakin <U+270B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> buy 1 take 1 <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9>,,,,,,,
2933,kateastrophic, These die-hard Duterte supporters l are like 30% of the reason why I won't vote for him tbh <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,,,,,,,
2934,RnSo, Duterte wants Miriam to be the next President! @ The Residences at Greenbelt ﾖ Manila Tower https://t.co/efEt9uVtvf,,,,,,,
2935,4Duterte, @theVERmarcelo @AE0913 @oponalexWhich we wont deny, given d # of Duterte's supporters not everyone thinks alike, so there'd be those,,,,,
2936,bagofvinz," Nung si binay ang na """"roast"""" sa Uplb", nilait nyo pa sya. Nung si Duterte na, lintik kyo mkareact. Namersonal pa. Nasan ang hustisya. Hahaha,,,,,
2937,oquendz, Rabid Duterte supporters make me want to not be a Filipino. It terrifies me.,,,,,,,
2938,Perplexus_08, @drylljychnsn I'm defending the guy but not his questions to Duterte. Im simply saying kung gusto mong maging neutral then go.,,,,,,,
2939,ninabellatrix1, The real winner in the UPLB forum is Duterte because he stayed calm and classy despite being attacked <ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0085> #PHVoteDuterte,,,,,,,
2940,staystonedNICOY, And I know politics has it's own game. Kung gusto niyo ng change para sa pagbabago. Vote for DUTERTE.,,,,,,,
2941,legallytanned, @dyanrisa very Trump. Duterte must do something to calm his supporters down otherwise I'll take it he's just a second-rate Trump copycat.,,,,,,,
2942,kloyilakilay, ano kaya mangyayare samin kapag si duterte nanalo,,,,,,,
2943,irsondoria, Gusto kong magcomment sa lahat ng mga die hard duterte fans sa fb at ipagtanggol si Stephen pero ang hilig nilang magsmart-shame!! kakaagit!,,,,,,,
2944,soshiqrande, @soshiqrande si duterte kaya talaga ang nagpapanalo nitong poll o si teyon lang talaga,,,,,,,
2945,miryumburger, @IVElieveicanfly COOL DAW NI DUTERTE EH <ed><U+00A0><U+00BE><ed><U+00B4><U+0098>,,,,,,,
2946,ShowbizGov," """"From Nov. 20 to March 8", Facebook said over 12 million users around the world have participated in conversations... https://t.co/cjGFLd4dzY,,,,,,
2947,mysummitexpress, UPLB student sheds light on what really happened during the Duterte forum last Friday. https://t.co/9yKgw2fkt1,,,,,,,
2948,JetiHoti, apparently she's voting for duterte and i am for #PHVoteSantiago . cutie hehe,,,,,,,
2949,KimJoyPoticar, So Grace Poe, Miriam and Duterte will be on UP. Tapos eto na naman... Buong UP System, lahat ng UP student Bobo, mayabang kapag magtatanong!,,,,
2950,claydegandionco, Abig UP skwela ba, taas na kaayug pagtan.aw sa kaugalingon tsk yanuhon ramn duterte,,,,,,
2951,yellfordanielle," just because they criticize Duterte. Wth. Wag naman tayong magpakatanga sa pag-ibig... para kay Duterte. """"Putangina"""" (Duterte", since birth).,,,,,,
2952,einnasocor, Kawawa naman yung sinasabi nilang estudyanterng 'nambastos' daw kay Duterte sa UPLB. Biktima na rin ng cyberbullying. Tsk tsk,,,,,,,
2953,vincimendoza, It's okay to support Duterte; I myself am a supporter. But please, don't be a Dutertard, if you know what I mean. #StopTheBullying,,,,,
2954,SupportAlDub, Natatawa ako sa pinapanood ko. Ngayon lang nagkatime sa #PiliPinasDebates2016 . Duterte talaga nangunguna sa list ko. Or Miriam Deffensor. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,,,,,,,
2955,particiagloria, Dati, hanga din ako sa pagpapatakbo ni Duterte sa Davao. Siguro nasabi ko rin dati na sana tumakbo sang presidente.,,,,,,
2956,MoxieLi, @tinkerneI nope my mind is not made up, i just said you are diff BUT still that doesnt negate the fact several Duterte supporters attack,,,,,,
2957,AE0913,"@anthonyvcortez Hindi ba nila alam that a great accepts criticisms? I know Mr. Duterte can handle them but his supporters are you know
andeng_dizon, @kimberluush cayetano completes duterte, therefore, you complete me. <U+2764>
UP_Stormtrooper, Yet they'",,,,,,,
2958,johnenricoo, Isn't it ironic that Duterte's political agenda revolves around strict discipline but his supporters are acting otherwise?  :( :( :(,,,,,,,
