191,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/uGHxTL9IGs"
192,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/P2mJ7YiaG7"
193,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/ETTMlqbmTJ"
194,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/5vTEAVHKj6"
195,chinchinsntg,#LeniIsMyVP is for equality. #PiliPinasDebates  https://t.co/gGdLrpumdp
196,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/iIDrCMVFXC"
197,PTVph,#PiliPinasDebates VP LEG: I refuse to touch on the recent deaths of the soldiers (Saturday encounter) because... https://t.co/jZzVzD6Ble
198,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/qae9Lx37ny"
199,Shinitch_LOVE,"Bakit ganon mag salita si Chiz? Hahahaha. Parang robot. Hahahaha!
#PilipinasDebates"
200,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/vYdOzdYg9v"
201,maria_ressa,Watch LIVE - Cayetano: Federalism can bring peace to Mindanao via @rapplerdotcom https://t.co/iP2eKGFIng #PHVote #PiliPinasDebates
202,PTVph,"#PiliPinasDebates VP LEG: kahirapan ang ugat ng rebelyon, krimen. - Sen Escudero"
203,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/Cp0DcKueW7"
204,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/Xc56YiI6mS"
205,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/YHAYOfrGsL"
206,PIANewsDesk,#PiliPinasDebates Question: How do you propose to achieve lasting peace in Mindanao? #HealthyNation https://t.co/XZadGRpCCb
207,PTVph,#PiliPinasDebates VP LEG: Continue peace process.  Yung BBL ay hindi solusyon sa kapayaan. Kailangan ang mga sector ay kasama. - Sen Marcos
208,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/6sEGldNvs5"
209,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/3ncnxZ38Lh"
210,ambrose7107,Federalism? - very Western... #PiliPinasDebates
211,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/1FCQEQoii6"
212,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/sgdwXANYIX"
213,PTVph,#PiliPinasDebates VP LEG: Ang problema sa Mindanao ay problema ng poverty at historical injustice. Nothing short... https://t.co/EQFFaaJHgS
214,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/EYuP4yrqr0"
215,kimcarlovicenc3,"Cayetano to marcos ""pati ba naman oras ko nanakawin mo!"" Ang hard nya hahaha
#pilipinasdebates"
216,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/ywGpCvDU4C"
217,rexvillavelez,"Is it just me, or CNN Philippines is doing a way better job in handling the VP debates than TV 5?

#Pilipinasdebates"
