fatgirl0893,"@JAstbeyourself It was not his linguistic imperfection that offended people, it was when he interrupted Duterte not once but thrice po"
lexidoodledoo,Watching the whole Q&amp;A of Duterte at UPLB.
Princess04_,Kailangan na talaga manalo ni Duterte &amp; Cayetano para ipasa kami sa Trigo <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
MsJuanitaPretty,"Have you watched Mayor Duterte's transparency forum in the University of the Philippines Los Ba�os? Well, the... https://t.co/ow8v2mAJKB"
VillaxLuis,"Supporting Sen. Grace Poe!!! #POE2016ﾠ. Commented on: #PHVote: Grace Poeﾒs coup, Duterteﾒs mob: https://t.co/KJavCEY9Rh"
markbonto21,sana si duterte ang manalo ngayon'''
tattoorie,My tattoo works. Duterte ang pag babago. https://t.co/4IzHoM9Ypg
shinsingkit,UP student: I meant no disrespect for Duterte https://t.co/BLMwevngrQ via @inquirerdotnet
AlvinKoch,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam Duterteﾅ https://t.co/sG0Qubdxc5 https://t.co/u8qduNBH6W
tattoorie,"Portrait tattoo session @ wildchild la union tattoo studio. 
Duterte Cayetano https://t.co/bZPAHG0iUr"
phildaily,UP student: I meant no disrespect for Duterte - https://t.co/saF32VdIu1 https://t.co/Xs5TswfsfP
fatgirl0893,"It was not his linguistic imperfecton that implied his arrogant disposition, it was when he interrupted Mayor Duterte thrice UPLB"
MsJuanitaPretty,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam Duterteﾅ https://t.co/JEPMBeF586 https://t.co/EFoXMDUFsp
revygetsetgo,oks sabihin nating rude nga si stephen villena. helloooo sobrang rude/offensive din kaya ng ibang statements ni duterte?? double standards
rashy_gurl,"Duterte duterte
Duterte.   Duterte 
Duterte.   Duterte 
Duterte.    Duterte 
Duterte.     Duterte 
Duterte.... https://t.co/a0uVNGhCN7"
maracepeda,"#PHVote: Grace Poeﾒs coup, Duterteﾒs mob https://t.co/pdyVkjJpOf https://t.co/zEMZxfucNn"
annabolicpath,Duterte fanatics .. (facepalms)
thekantostyle,"So ayun pala yung video ng taga-UPLB and Duterte, baka nagpapaimpress lang si Student kasi last time di ba nagisa nila Binay!?"
BogartTheGreat,Isa akong graduate ng UPLB. Isa ako taga suporta ni Mayor Duterte. At hindi ako bastos. Meron akong modo. Meron akong respeto.
heyyyanneanne,Nganu damayon nila ang personal life sa studyante uy? Mangthreaten pa. Wtf? Kung ukayon kaha ang personal life ni Duterte sad? Taya.
tattoorie,Duterte cayetano portrait tattoo @ wildchild la union tattoo studio. https://t.co/iSlNZNiW7X
nielzo11,@KURTHosis Rodrigo Duterte Wins!
steelsheen,"@rapplerdotcom i agree. the general theme of Duterte supporters are stupid-aggressive, w/c in turn makes me not want to support him #karma"
tattoorie,Duterte portrait https://t.co/UZCbF0dDYC
fatgirl0893,"@MeriaArlina It was not his linguistic imperfecton that implied his arrogant disposition, it was when he interrupted Mayor Duterte thrice"
Angelus_alindog,"Si Duterte nga na gusto na tapusin forum nagtake time na sagutin ang tanong mo, why not gave him da chance to answer? Oh pls. D ako naamaze."
ConceptGrp,"Duterte, Cayetano dare rivals to also sign waiver on bank secrecy 

https://t.co/yxine1eoZT"
ayylmaoced,"@yogeemann aw kuya hahaha speaking against duterte is a blasphemy for his ""followers"" lol"
steben316,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam Duterteﾅ https://t.co/eTFsQIZHyu https://t.co/ci7ip2LjAu
kristalyndp,"kahit gusto ko si mayor duterte for pres, hindi naman rude si uplb man. alamin niyo kasi yung buong kwento guys, smile lang <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
monettemapa,Pikon si Duterte! https://t.co/Z8HoFrGiA9
and13end,Whats with UPLB and Duterte??? #solatereaction
FionaFakeShan,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam Duterteﾅ https://t.co/SrSKESzSf3 https://t.co/F0z80XbIr4
top5stories,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam Duterteﾅ https://t.co/fQlBC1rPB0 https://t.co/vOoZFcJYhi
BalitaNgayon,"Duterte camp asks supporters to be civil, decent https://t.co/W1RpTrus9k via ThePhilStar"
imouto_wanted,I seriously believe that Duterte supporters are compassionate and calm about this situation
Angelus_alindog,"Another,kung tlagang iniisip mo time ni Duterte,bakit ipinagpipilitan mo pa rin yang presyo ng baril kung on d first place nasagot kana nia."
millimetrs,@chestervizconde wew first dad I encountered na di Duterte
imouto_wanted,I hope that those giving that guy death threats aren't Duterte supporters but Roxas/Binay supporters who're trying to ruin Digong's name :((
joyyy97,@meggs911 Only when we're talking about Duterte naman hahhaa. But yeah. <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
Angelus_alindog,"Ngmamadali si Duterte na umuwi nun, maybe yes, pero ung sabat na xa ng sabat dahil nga nagmamadali c duterte?Di ata nagjajive reasons m kuya"
eiyah_,"My President Mayor Rody Duterte.

#du302016 #ParasaTUNAYnaPagbabago #eleksyon2016 https://t.co/jVNRoqaqcz"
joyce24mendoza,"TACLOBAN Digong Duterte Supporters
Duterte will be in Tacloban on March 14, 2016 (Monday)
<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #PHVoteDuterte"
emzabiad,"We need duterte, lalo nat may mga panggabi ang trabaho. We need security and defense. https://t.co/rOOWOYTSpM"
BubblyNancee,https://t.co/zACa9tEqOh
TheStandard_PH,THE STANDARD: Rodrigo Duterte places fourth in latest SWS survey with 21%.
Ideal_Views,Duterte dances the '2:30' dance craze https://t.co/nwSENl0UPK via @YouTube
twit2millions,"@triziamariee Because Duterte is not in Favor of Martial Law ;) Theres no ML in Davao, wake up :)
 @rapplerdotcom https://t.co/ovMj35wK00"
JustJoramG,@ensheeran i agree. Annoying na din sila masyado. Bawat puna kay Duterte kinukuyog nila. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
lik3updat3,Update @marymaedelacerna Nganong mahadlok kay Duterte?(=^_^=)ﾅ https://t.co/WHZT65CsYQ https://t.co/a8IMx8aD6p
remigioanosa,https://t.co/MQBoZUMI0d
Ideal_Views,"Freddie Aguilar Sings ""Para sa Tunay na Pagbabago Duterte"" https://t.co/ppsbE9MTmA via @YouTube"
Gan,I'm voting for DUTERTE - MARCOS! You have a problem with that? #dealwithit #fb
rosette_adel,"Duterte camp asks supporters to be civil, decent @PhilstarNews https://t.co/KrbzmXuPxX via @sharethis"
Noel_Dolor,"@desiree2ne1 @RonaldFrio beneath his tough, stern persona, we also know that Mayor Duterte has his deep, spiritual side"
twit2millions,"@so_allen_r Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
MrGeekyBoy,I hope all Duterte Supporters are like you. Below the belt na yung iba! #ShowtimeBuenaMonday  https://t.co/zjSGeinrX9
Erang08,Ayaw nila kay duterte pero panay reklamo sa corruption <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>
Ideal_Views,Reaksyon ng Duterte Supporter sa Bastos na UPLB Student https://t.co/JGs9RSdBra via @YouTube
pusepopper,"Ironic how Duterte prides himself with the discipline in Davao, yet he can't discipline his supporters."
twit2millions,"@cmaotaku Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00 
View translation"
AdythSanchez,"Duterte for the win!
#DU30 #Duterte #BigChangeisComing #Election2016 #President2016 #PiliPinas2016 https://t.co/yO1U2Fz5Ua"
ensheeran,"@JustJoramG maybe Duterte's ""fantards"" should also apologize for death threatening the kid para fair."
freshieLEADS,"Duterte to supporters: Be civil, intelligent, decent, compassionate - https://t.co/GYmcAlrTeE via @rapplerdotcom https://t.co/8jD9JYKR3M"
Noel_Dolor,@desiree2ne1 @RonaldFrio we supporters also all pray for Mayor Duterte. He also needs our prayers badly.
Arjay_Full,"#Duterte 
nakakapanghilakbot pag ako Tatay o kuya nitong batang ito... baka ilagay ko n hustisya sa aking kamay.... https://t.co/rI79LcnVRr"
MeyganTwanyo,""" si duterte mag susugpo ng krimen""
*hindi nirespeto si duterte
*nakatanggap ng death threats galing sa duterte fans

galawang dinuguan haha"
twit2millions,"@Sirena750 di naman ah. We want  Duterte to brcome President,yun lang. #PHVoteDuterte I will definitel vote for him,"
so_allen_r,"The very people who supports Duterte, who dislikes crime and corruption are doing the very same thing they hate.... https://t.co/guTzslMA4t"
Fitzger80466537,"Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar https://t.co/FMTwypyPUZ via @YouTube
#Duterte
#PhVote
#PhVoteDuterte
#Pilipinas"
cmaotaku,"Para sa ilang cyber-bully fans ni Duterte na gumawa pa ng Facebook Page at takutin and UPLB student, ano masasabi... https://t.co/Rbh1iXoYhN"
theskyisbluish,"@PanbakerYu Thanks. I'm reasonable nmn. I'll just say what I want to say about Duterte because I really believe in him, hoping to convince."
iamhazep,"YAN ANG GINAGAWA NG IBANG PARTIDO. Sira pa more!
 Im for DUTERTE pero hndi nmin nilalaHat ng studyante ng UPLB becoz sya lang nmn nagkamali."
XavierYsip,Puro duterte posts ang laman ng timeline ko. Nakakawalang gana.
fatgirl0893,Guys vote po pls. Duterte https://t.co/xhqqa6Bbe8 #ALDUBSusiNgMansyon
fatsenamano,"Talaga naman 'pag Duterte supporter ang kadebate, puro trashtalkan lang. Naka-hithit ata ng swelas ng sapatos 'to. Yes, I will generalize."
myelski,A clarification from the OP re: Duterte forum. Please read and spread this as well. Thank you. :) https://t.co/GOZMzEnxzj
patissoriano,time 4 another cig at the balcony. officemates are singing praises abt duterte again : (
Fitzger80466537,"Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
FREDDIE AGUILAR SINGS ""DUTERTE PARA SA TUNAY NA... https://t.co/Tu6YGrqbhU"
AlxndraMae,Too many irrational and senseless comments about Duterte and UPLB student issue.
Sirena750,you can't necessarily stop a person from expressing political opinions don't treat duterte as your high majesty pls lang haha
caloyconde,"Stephen Villena, the bullied UPLB student, explains what happened and shows just how stupid Duterte fans can be. https://t.co/DRaROKmSGW"
fatgirl0893,Basta ako Duterte 2016. https://t.co/xhqqa6Bbe8 #ALDUBSusiNgMansyon
radikalchick,That Duterte-UPLB case should tell us all how media irresponsibility is running this election. #RapplerFail #Eleksyon2016
aznayar,@Jimparedes i'm not a duterte fan but the student could have used a better tone regardless of wchever candidate being asked. Poor kid tho
MeetStephyMcst,"That rude UPLB student, if Duterte wins, you're dead."
kathinko,"Kapag si Duterte nambastos, tuwang tuwa mga tao. Kapag siya and nabastos, hindi pwede. Hahaha nakakaloka tong mga taong 'to."
ddeanadrian,"Pag Estudyante nambastos: Walang alam sa GMRC
Pag si Duterte nambastos: Nagpakakatotoo lang siya"
_MaAkuMa_,@theskyisbluish those that I know champion Duterte like my parents have been 1st hand victims of a flawed system. I really couldn't blame
joyyy97,When your brother is pro Duterte and you can't even have a decent discussion with him about the guy because he keeps cutting you off... <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
theskyisbluish,@PanbakerYu Duterte is calm if you watched the debate. So not like the others hahaha
Loralicious18,DUTERTE<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/aRRAPn8cWD
ElijahEstante,@niambeepalacio or he'll operate underground...  may dds (duterte death squad) dba nang kag daw explicit nya man na nga gina hmbal.
pakeyuu,"Di ko kinakampihan si Mayor Duterte pero patapusin mo muna kaya yung sagot nya sa tanong mo. Parang Fox News reporter ka eh, walang galang."
SarangHeyYoo,"Bakit hindi nyo gets na habang gumagawa kayo ng hate pages at death threats sa critics niya, dumarami lang ang hindi boboto kay Duterte?"
Sirena750,pls stop thinking the uplb student was disrespecting duterte lol what the hell were you guys on you supported binay's roasting but this?????
imouto_wanted,"People, I can tell you that not all UP students are like that guy who was ""interrogating"" Duterte. I got very good friends from UP :)))"
joervi_08,"Kung ano man ang kinatapang ng mga ibang fans ni duterte, sya namang kinahinaan ng kanilang pang unawa."
News5AKSYON,"#TV5AksyonsaTanghali | Mayor Duterte, sinagot ang umano'y pambabastos sa kanya sa isang forum sa Laguna https://t.co/GDxd0eqdjy"
Lolliwee,Am I the only here who doesn't care about the Duterte and that UPLB student issue? <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
iRownyy,@LaViedJust Anak ka pala ni Duterte eh hahahaha
raabandala,Duterte-Robredo <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>
jerrybryanhallz,Duterte on Ratings and Surveys - 2016 https://t.co/F13xCGAZk4
PanbakerYu,"@theskyisbluish btw, i admire how decent u are in arguing... So calm. So not like duterte. Haha! Don't get me wrong, i like him..."
juiceee,It's scary to know Duterte could be our president but so many people close to me are voting for him. Scary!!! I'm still an undecided voter.
AimielReyes,@DSwishTrece I have to agree but these supporters are for Duterte because of his anti-crime campaign yet they're guilty of cyberbullying
rhonchelle8,"Kaya #Duterte ako. 
Tunay na AKRHO kasi ako... https://t.co/fzYNVZXDmI"
piaranada,Here in Tacloban City where Rody #Duterte will hold a public rally at around 6:30pm. He's also going to Palo #PHVote https://t.co/2OaahKKzbc
Mythteriously,"@senmiriam &amp; Mayor Duterte, please come to LPU-Cavite. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B1><U+0084>"
mysummitexpress,"""Sana paki-sagot nalang po ng deretso, kasi nagtatanong po kami ng deretso dito para makauwi narin kayo!"" https://t.co/HNVK8MGhhy"
ElijahEstante,"@niambeepalacio amo lang na nang ang sad thought bi, kay daw nag embed na sa ila ang ""duterte spirit"" nga dpat maging strong ganyan"
jerrybryanhallz,"Freddie Aguilar Sing ""Para sa Tunay na Pagbabago Duterte"" https://t.co/l749efLeh8"
cloialcantara,"&gt;Article about telstra
&gt;""Duterte talaga malapit na ang pagbabago #du30""

Tangina talaga"
chestervizconde,"dad is mar-leni/cayetano
mom is duterte-leni
sister is santiago-leni

THIS HOUSE IS DIVIDED"
emooeu,[Todays Viral] UPLB Student was allegedly paid by a presidential candidate to Slam ... - https://t.co/xG2FmNcbFI https://t.co/TosMHhVe6b
ElijahEstante,"@niambeepalacio and if ever si duterte maging president, if you are going to be a critical thinker, his supporters will cyber bully you"
Mythteriously,"If I'm not voting Duterte, I will definitely vote for #Miriam2016 https://t.co/yUcmImqLEL"
choyzee,Whoa!! #PHVoteDuterte #Duterte  https://t.co/ZAYKgFdWeS
AimielReyes,"duterte supporters hating on the ""pambabastos"" of a UPLB student but they do the exact same thing to every other candidate #hypocrites"
krizialampa,"Nung binastos ng UP student si Duterte, nagwala mga tao. Nung binastos ng UP studentS si Binay, lahat nagpalakpakan. Kanya kanya lang yan.."
jayromeo233,https://t.co/tNlfHtiBpM watch mayor rudy du30 none respect up student.
Seth_ings,Putik! Tak-an ron ako magbasa sang mga balita about kay Duterte ah! Dugangan pa sang mga sala sang social media! Way pulos!
Pulitika2010,"Of all the pres'l candidates, only Duterte has to say that to his minions. Says a lot abt their personalities.  https://t.co/k43hSNxJJX"
Noel_Dolor,"@desiree2ne1 @RonaldFrio anyway, I respect your opinion, but I'm still for Duterte all the way! He s what this country badly needs"
jamesmanzo30,@pepitomariah mao jud! Duterte lagehhhhhhhhhhh!
WomenWorldNews1,#InternetBullying :( ONLINE BULLYING: The camp of Davao City Mayor Rodrigo Duterte on Sunda... https://t.co/ORRblF2eel #CyberBullying :-(
RomblonNews,UP student: I meant no disrespect for Duterte https://t.co/o8J9kSrdHt
theskyisbluish,@PanbakerYu It has been said by Duterte himself on national television during the debate. Only small percentage is actually allocated to Min
marckabias,"After reading Stephen Villena's letter, hinanap ko yung part na kahit short sorry lang sana kay Mayor Duterte. I dont know."
niambeepalacio,@ElijahEstante But it wasn't Duterte harassing that UP student dba? Just his supporters. Not that I'm biased kay Duterte ha.
karloSC101,So mas affected kayo sa nambastos na UPLB student kesyo nabully siya nga mga supporter kaysa sa pambabastos niyang ginawa kay Mayor Duterte?
cherrychooch,"FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016

https://t.co/EqdBlOsnjg https://t.co/Iz7AI0kGmZ"
choyzee,Umayos naman po sana tayong lahat sa pangangampanya. Huwag naman panatiko. Hinay-hinay lang. Respect begets respect. #PHVoteDuterte #Duterte
karloSC101,"To the UPLB student na nambastos kay Mayor Duterte, ikaw lang ang nakagawa niyan. <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> Ni isa dito sa mga taga Davao, we highly respect him <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>"
jhunathan92,@Politiko_Ph Mabuti nmn bumaba na si duterte dahil ayaw ko tlg sakaniya.  #SCAdik
skayescrapers,"@skayescrapers pero nang ibalita ang nangyari UPLB-Duterte forum, nagkomento agad nang hindi man lang inalam ang totoong nangyari?"
twinklyH,fangirl talaga ako ni duterte eh hahshahhaj
SunStarDavao,"meanwhile, in California... https://t.co/T4h5JiWo3Z"
Danyeeellaaa,Kapag hindi nanalo si duterte punyeta alam na
FranceCleo,My Critical Analysis Regarding Mayor Duterte's Interview In UP Los Ba�os: https://t.co/PaBns2QPH8 via @YouTube
katilpx,@inquirerdotnet @AHeginaINQ DUTERTE PANALO NA YAN KELANGAN NG PINAS
annealcantara26,Duterte lang ako.. https://t.co/RDMgVeIBIB
cherrychooch,"FULL SPEECH: Rodrigo Duterte at UP Los Ba�os, 11 March 2016

https://t.co/YRZW3QE5Wk https://t.co/W15JYZmILB"
nishhang,What the hell. https://t.co/UpG2UuLb2w
vvmeeruh,*cue in angry duterte supporter* oo sa hell ka talaga pupunta dun kayo nababagay mga bastos na up students!!!!!!!!
kayecalija,Duterte lagi daw
jrbadet,The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/w0p7tfHfQX
biancagacad,"Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/loQ08oyRgz"
Sybilgjabien,"Lakas ng loob ng estudyanteng nagtanong kay Mayor Duterte, walang masama sa pag tatanong pero mas masasabing edukado ka kung may respeto ka."
romeotoring,The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/wNlMXmE34Y
febrofirdaus,"ﾓ@ayeemacaraig: Duterte, Cayetano do the ""2:30 dance."" https://t.co/4sIRnaCTKqﾔ Ayee is back! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>"
Noel_Dolor,@desiree2ne1 @twit2millions @RonaldFrio thanks! Mayor Duterte is a man of integrity and our respect for him continues to strengthen
Applescheers,Nagawa nila kay binay at kay duterte sana wala ng sumunod. Hindi nman debate or fliptop stage ang pinuntahan nila kundi forum.Tangina. lol
ElijahEstante,this is actually a threat if ever duterte will be the president. magiging malaya pa ba kami sa pag express ng aming prinsipyo?
jusylfruit,Bakit pag kinastigo si Duterte may umaamok. Pero pag ibang kandidato ung ginagago ok lang? #typicalPinoy
Ideal_Views,"Poe, Duterte top Magdalo, school surveys https://t.co/slOEKcwbzC via @yahoosg"
itsmeVA5N,Is naguunfriend ng mga FB friends na in favor kay Duterte LOL <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
Yellow_Popper,Who's joining the Duterte Ultimate Tournament???? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
cherrychooch,"https://t.co/EqdBlOsnjg

FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016"
ElijahEstante,"di pa nga naging presidente si duterte pero grabe papatay talaga ng isang estudyante ang mga ""fans"" nya pag di pala rinerespeto ang pres nla"
bromartin,Black propaganda against Mayor Rodrigo Duterte intensifies; the mayor dismisses this as baseless https://t.co/Bhomiz5mRe
theskyisbluish,@PanbakerYu Now I remember. Muslim extremists are bombing power line towers. Maybe also because they're dissatisfied. But Duterte can manage
choyzee,Just ignore those arrogant and unreasonable fanatics. Mute or block. #PHVoteDuterte #Duterte https://t.co/SLeC62fiHe https://t.co/TCuhcMinR3
yujivincent,UP student: I meant no disrespect for Duterte https://t.co/NEZO4NgMGW
karlailovino,"@triciaaaaaaaa_ Why attack Duterte's values when it's not even the point? That's a diff topic. The way he interrupted is the issue. Oo, may"
cherrychooch,"FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016

https://t.co/EqdBlOsnjg"
bethfron,"Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/GoNe3BU8X1"
kerenkaru,@xav_miray eto ate miray o https://t.co/tOZhkDeNPO
JustJoramG,"@ensheeran yes i do understand. But a simple sorry will do, para magsitigil na din ang fantards ni Duterte kakabully sa kanya."
HSHTG_BREAKFREE,"Let me enumerate celebrities supporting Mayor Duterte:
-Cesar Montano
-Robin/Mariel Padilla 
-Marc Pingris
-Freddie Aguilar #PHVoteDuterte"
GianusCarolous,"Pag ayaw kay Duterte.. Mar, Binay, &amp; Poe agad ang gusto? Hay nako fantards"
HumorTechBlog,UPLB Student who ﾓDisrespectedﾔ Duterte Reacted onﾠFacebook https://t.co/rAn1aSWXJi https://t.co/65CtUKGt4n
lorelyn_dumaug,"This is what the big player of media industry won't tell you. 

#Duterte #Cayetano https://t.co/4KCj5AY6Rz"
ConceptGrp,"Poe and Duterte top Magdalo, school surveys https://t.co/4b2LYsphwZ https://t.co/95rVcsBzEb"
theskyisbluish,"They're very much involved in the running of the government. Duterte listens to the people's needs, and he will act accordingly."
cprm013113,#Ad: DUTERTE Duterte-Cayetano -  - @RRD_Davao https://t.co/H6jSr4xR3n
leonardo_cinco,"Poe, Duterte top Magdalo, school surveys https://t.co/9izpJaUBjF via @yahoosg"
tabsuki,mas uunahin pang patayin ni duterte tong mga rabid supporter nya kesa dun kay stephen eh
ayeemacaraig,UP student: I meant no disrespect for Duterte https://t.co/G3yK5Jy0pa via @inquirerdotnet
theskyisbluish,All you think is that Duterte is a dictator. Very much not! Look at Davao City and you'll see people have a voice pretty much.
Pulitika2010,"@Lier04 probably not. Bec unlike Duterte, Roxas likes interacting w/ young students and are eager to hear and answer their questions."
TNPAlerts,Grabe :o Maraming kababayan natin ang naglabas ng saloobin dahil sa pambabastos kay Duterte ng isang studyante sa... https://t.co/r4bMXMnIPh
dprincedaniel,"Mar Roxas binayaran si Stephen Villena ng 50k para bastusin si Rodrigo Duterte ! Totoo ba talaga to ? 
Basahin... https://t.co/32ctIVF5Bg"
themarcoharder,"I wonder what the late, great Raul Roco would have thought of his thuggish fellow San Bedan Duterte."
Fitzger80466537,I added a video to a @YouTube playlist https://t.co/Tu6YGrqbhU Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
cgpanao,Trending si Mayor Duterte #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
twit2millions,"@DaveTabaniag @GerardTeriote Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
UnisPost,UP student: I meant no disrespect for Duterte - https://t.co/tVL6d1qjpO https://t.co/304Lj9tEJ1
agunias_jhaycee,This explains a lot. People who think they are instant political experts then ask your arrogant mind if you were... https://t.co/HLpYVYaoqt
Femzcredible,"See you later, Mayor Duterte! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>"
xxr0n,Saying one Hail Mary a day for Duterte. #Duterte2016 #DuterteforPresident #Du30
Duterte24x7,UP student: I meant no disrespect for Duterte | https://t.co/uw0Jvkh5bz #PHVoteDuterte https://t.co/IRMxDZcUiS
YahooPH,"Poe and Duterte top Magdalo, school surveys https://t.co/5xZISgvOnT https://t.co/zomQvlFNUP"
DaveTabaniag,"@GerardTeriote Pero pg si Duterte ang bastos at nagmumura pa, OK lang sa inyo?"
itsbatMAI,omg haha the crazy duterte supporters on my feed :((
theskyisbluish,@_MaAkuMa_ @Takawka @tr1pnautic I would think Duterte is better than Marcos. Davao City is not under martial law noh lol. We're free.
JACMeneses,Duterte is gradually becoming the Philippine's Donald Trump. This is funny haahahahaha
in_awe_,@withelights_on Sori may pagka passionate lng talaga most pro-Duterte supporters but gusto lang talaga namin ay yung tunay na pagbabago. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
_MaAkuMa_,"@theskyisbluish @Takawka @tr1pnautic lol i bet that people will be glad to be under marcos country i.e. ilocos, davao duterte. etc."
iloveMELASONcom,"THIS DEFINITELY A FOUL, REALLY DUTERTE SUPPORTERS. HOW MORBID CAN YOU GET? HURTING SOMEONE IS A NO NO!!!! https://t.co/uLgbbNQPYz"
tigergoldg,Duterte camp tells Binay to explain
yogeemann,@ayylmaoced 2 of my friends blocked me last night for being an anti-duterte huhu i kent
wackydells,"DUTERTE SUPPORTERS: TRUE FB ACCOUNTS
ROXAS SUPPORTERS: FAKE FB ACCOUNTS

Why??"
maineloves04,Bakit duterte?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> first choice ko si miriam eh <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> weak  na si miriam kea duterte nlang<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Popoygee,Such a disgrace Mr. Duterte.Wala talagang Plan B :) Miriam Defensor Santiago lang #Miriam2016 #PHVoteSantiago
luckyjustine07,"The best tandem ever!
Duterte-Robredo2016"
ALYmawSaBanga,Nakakafrustrate yung supporters ni Duterte. Huhuhu. Kakafrustrate ang ibang Pilipino. Kafrustrate ang life. I KENAT HUHU.
melvinacio,"""Many of the posts break the law under the Philippine penal code, a point that Duterte's avid followers may not... https://t.co/4gJzb1fpzX"
YC_Baycee,"...di sinagot ni Duterte yung sagot niya. :/

actually mas nasshock ako sa supporters kasi linahat yung UP students WOW"
jakebote,"@aeythens Bakit, ikaw ba galit ka? huwag mo ako tanungin tungkol kay duterte, sya ang tanungin mo kung gusto mo"
twit2millions,@Lier04 @heremyhordan Thats the reason Im Voting Duterte! #PHVoteDuterte marunong lumugar ;) Cool lang di ba?
samiedos,I'm lost. What's the issue between Duterte and UPLB student? <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>
YC_Baycee,ngayon ko lang napanood yung video ng exchange ng UPLB student and ni Duterte. hmm.
choyzee,"@geminicey Carmen Pedrosa, Ramon Fernandez, Alvin Patrimonio and Jojo Alejar are also supporting #PHVoteDuterte #Duterte"
ayobreezydizzy,"Stephen may have gone overboard with the attitude, what with Duterte being late &amp; demanding he has to go early, but nung kay Binay wala?"
raspberijam,"My emotions on this Duterte shit. pure rage <U+27A1><U+FE0F> annoyance <U+27A1><U+FE0F> indifference
Sadly. Yes. Nakakapagod makipag usap sa mabababaw. #notsorry"
twit2millions,@natibk3r Basahin mo ito para di ka one sided #PHVoteDuterte===&gt;&gt;https://t.co/0kvIGij26D
jmymzon,"Sana sa darating na eleksyon, mangibabaw sa mga Filipino ang malasakit at pagmamahal sa bayan. 
#PHVoteDuterte  #DU30 #Duterte2016 #Duterte"
indiesupernova,"""The past administrations, he added, only made issues about the Marcos regime a matter of ""family wars."" are you fucking serious Duterte"
ipaulevents,"https://t.co/iNHWHMnDhh
Some UPLB Students who questioned Duterte were criticized by Netizens for being disrespectful &amp; rude."
Lier04,@heremyhordan The stand of Duterte is different... https://t.co/a07NSzCYOv
