"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"30","This is the lowest of the low!!! To tell someone to kill himself is pure evil! #StopCyberbullying #UPLB https://t.co/7fIbTM75Pi",FALSE,6,NA,2016-03-14 05:21:21,FALSE,NA,"709248028536770560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zheyrhumbee",8,FALSE,FALSE,NA,NA
"31","The State shall assign the highest budgetary priority to education... Article XIV Sec. 5 (5). #UPLB",FALSE,0,NA,2016-03-14 04:42:37,FALSE,NA,"709238279145525248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kennrealtime",0,FALSE,FALSE,NA,NA
"32","..cause I haven't done it for a while. #makipagdebate #uplb #dontUS #dontUPLB",FALSE,1,NA,2016-03-14 04:42:30,FALSE,NA,"709238251471548416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysurnameisALI",0,FALSE,FALSE,NA,NA
"33","Proud #UPLB alumni!",FALSE,0,NA,2016-03-14 04:35:04,FALSE,NA,"709236378597330945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aryzai",0,FALSE,FALSE,NA,NA
"34","I think the #UPLB student is trying to fish for bad fish. Making sure the person's answer will end up wrong https://t.co/J0PMy3DuWr",FALSE,1,NA,2016-03-14 04:31:07,FALSE,NA,"709235385067438080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMuslimGayGuy",0,FALSE,FALSE,NA,NA
"35","I am not a @RRD_Davao fan but that #UPLB Student is just (God knows what). Stupid question and arrogant gesture, trying-hard aktibista? LOL",FALSE,2,NA,2016-03-14 04:28:55,FALSE,NA,"709234829749936128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMuslimGayGuy",0,FALSE,FALSE,NA,NA
"36","Pagpupugay kay Stephen Villena! 
#UPLB #elbi @uplbperspective @UPLBOfficial",FALSE,1,NA,2016-03-14 04:26:31,FALSE,NA,"709234227779395584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rommelmacayan",0,FALSE,FALSE,NA,NA
"37","#UPLB innovator develops machine to cut pest damage in #rice &amp; #corn https://t.co/AyoTyVlUYZ https://t.co/uA6x4A5GUl",FALSE,0,NA,2016-03-14 04:24:10,FALSE,NA,"709233636013309952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayiegarcia",0,FALSE,FALSE,NA,NA
"38","May death threat na daw yung estudyante galing UPLB na nambashes kay duterte.. eh pno pa kya pag nagong presidente yan!! :x
#UPLB",FALSE,2,NA,2016-03-14 04:13:31,FALSE,NA,"709230958004666369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhedmasters",0,FALSE,FALSE,NA,NA
"39","Kabog yung open letter. May tatak Elbi talaga. (If you know what I mean) <ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+00BC> #UPLB",FALSE,1,NA,2016-03-14 04:01:17,FALSE,NA,"709227876004921344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JAstbeyourself",0,FALSE,FALSE,NA,NA
